OCCURRENCE_ID,LOCATION_TYPE,ADMIN_LEVEL,GAUL_AD1,GAUL_AD2,UNIQUE_LOCATION,YEAR,LATITUDE,LONGITUDE,COUNTRY,REGION
1,point,-999,1282,16397,535,1953,38.0944,69.3321,Tajikistan,Asia
2,point,-999,1282,16397,1178,1953,37.657,69.6272,Tajikistan,Asia
3,point,-999,1282,16397,620,1954,42.4129,20.7944,Serbia,Asia
4,point,-999,1278,16376,1182,1954,37.235,69.0988,Tajikistan,Asia
5,point,-999,1278,16376,1165,1954,37.4917,69.4029,Tajikistan,Asia
6,point,-999,1278,16376,1178,1954,37.657,69.6272,Tajikistan,Asia
7,point,-999,1280,16389,1171,1954,37.91,69.78,Tajikistan,Asia
8,point,-999,1280,16389,1182,1955,37.235,69.0988,Tajikistan,Asia
9,point,-999,1280,16389,1173,1955,37.87,68.73,Tajikistan,Asia
10,point,-999,321,3944,1178,1955,37.657,69.6272,Tajikistan,Asia
11,point,-999,2524,25065,1182,1956,37.235,69.0988,Tajikistan,Asia
12,point,-999,2644,25343,1173,1956,37.87,68.73,Tajikistan,Asia
13,point,-999,321,3947,1178,1956,37.657,69.6272,Tajikistan,Asia
14,point,-999,321,3939,1211,1956,37.7983,69.6367,Tajikistan,Asia
15,point,-999,706,11890,1182,1957,37.235,69.0988,Tajikistan,Asia
16,point,-999,706,11890,1170,1957,37.5884,68.6587,Tajikistan,Asia
17,point,-999,706,11890,1178,1957,37.657,69.6272,Tajikistan,Asia
18,point,-999,715,11976,1182,1958,37.235,69.0988,Tajikistan,Asia
19,point,-999,715,11976,1178,1958,37.657,69.6272,Tajikistan,Asia
20,point,-999,715,11976,380,1958,0.1164,32.4333,Uganda,Africa
21,point,-999,715,11976,1178,1959,37.657,69.6272,Tajikistan,Asia
22,point,-999,715,11976,380,1961,0.1,32.43,Uganda,Africa
23,point,-999,718,12002,535,1962,38.0944,69.3321,Tajikistan,Asia
24,point,-999,40429,72847,1199,1962,38.03,69.58,Tajikistan,Asia
25,point,-999,3097,28374,4,1963,47.23,39.71,Russian Federation,Asia
26,point,-999,3097,28374,535,1963,38.0944,69.3321,Tajikistan,Asia
27,point,-999,3097,28374,1199,1963,38.03,69.58,Tajikistan,Asia
28,point,-999,3097,28374,1211,1963,37.7983,69.6367,Tajikistan,Asia
29,point,-999,3097,28374,1167,1963,38.5256,68.5471,Tajikistan,Asia
30,point,-999,3097,28374,4,1964,47.23,39.71,Russian Federation,Asia
31,point,-999,3097,28374,535,1964,38.0944,69.3321,Tajikistan,Asia
32,point,-999,3097,28374,1199,1964,38.03,69.58,Tajikistan,Asia
33,point,-999,3097,28374,110,1965,43.4968,79.92,Kazakhstan,Asia
34,point,-999,718,12002,4,1965,47.23,39.71,Russian Federation,Asia
35,point,-999,718,12002,535,1965,38.0944,69.3321,Tajikistan,Asia
36,point,-999,3100,28377,1199,1965,38.03,69.58,Tajikistan,Asia
37,point,-999,3100,28377,537,1965,38.5093,68.2241,Tajikistan,Asia
38,point,-999,3100,28377,110,1966,43.4968,79.92,Kazakhstan,Asia
39,point,-999,3100,28377,4,1966,47.23,39.71,Russian Federation,Asia
40,point,-999,3100,28377,535,1966,38.0944,69.3321,Tajikistan,Asia
41,point,-999,3100,28377,1178,1966,37.657,69.6272,Tajikistan,Asia
42,point,-999,3100,28377,1180,1966,38.3873,69.3197,Tajikistan,Asia
43,point,-999,3100,28377,1209,1966,38.5525,69.0195,Tajikistan,Asia
44,point,-999,3100,28377,537,1966,38.5093,68.2241,Tajikistan,Asia
45,point,-999,40431,72831,110,1967,43.4968,79.92,Kazakhstan,Asia
46,point,-999,40431,72810,4,1967,47.23,39.71,Russian Federation,Asia
47,point,-999,818,12485,242,1967,42.6137,20.863,Serbia,Asia
48,point,-999,818,12485,537,1967,38.5093,68.2241,Tajikistan,Asia
49,point,-999,818,12485,1092,1967,0.0524,32.4649,Uganda,Africa
50,point,-999,818,12481,447,1967,40.7831,72.336,Uzbekistan,Asia
51,point,-999,818,12481,110,1968,43.4968,79.92,Kazakhstan,Asia
52,point,-999,818,12481,4,1968,47.23,39.71,Russian Federation,Asia
53,point,-999,702,11853,536,1968,37.2664,68.1337,Tajikistan,Asia
54,point,-999,726,12077,1173,1968,37.87,68.73,Tajikistan,Asia
55,point,-999,1307,16525,537,1968,38.5093,68.2241,Tajikistan,Asia
56,point,-999,1339,16684,136,1968,39.0885,63.5724,Turkmenistan,Asia
57,point,-999,1339,16684,137,1968,41.835,59.9579,Turkmenistan,Asia
58,point,-999,2264,23579,110,1969,43.4968,79.92,Kazakhstan,Asia
59,point,-999,1339,16685,4,1969,47.23,39.71,Russian Federation,Asia
60,point,-999,1339,16685,1182,1969,37.235,69.0988,Tajikistan,Asia
61,point,-999,1339,16686,1215,1969,38.3141,69.0458,Tajikistan,Asia
62,point,-999,1339,16686,1194,1969,38.44,68.78,Tajikistan,Asia
63,point,-999,1342,16703,136,1969,39.0885,63.5724,Turkmenistan,Asia
64,point,-999,1342,16703,137,1969,41.835,59.9579,Turkmenistan,Asia
65,point,-999,1342,16702,270,1970,36.3114,74.6253,Jammu Kashmir,Asia
66,point,-999,1342,16702,110,1970,43.4968,79.92,Kazakhstan,Asia
67,point,-999,1342,16699,268,1970,31.0882,73.9624,Pakistan,Asia
68,point,-999,1342,16699,4,1970,47.23,39.71,Russian Federation,Asia
69,point,-999,1342,16698,245,1970,42.46,20.52,Serbia,Asia
70,point,-999,1342,16698,2056573,1970,42.0084,20.9743,The former Yugoslav Republic of Macedonia,Asia
71,point,-999,1336,16679,136,1970,39.0885,63.5724,Turkmenistan,Asia
72,point,-999,1336,16679,137,1970,41.835,59.9579,Turkmenistan,Asia
73,point,-999,1336,16679,110,1971,43.4968,79.92,Kazakhstan,Asia
74,point,-999,1336,16678,4,1971,47.23,39.71,Russian Federation,Asia
75,point,-999,2270,23608,136,1971,39.0885,63.5724,Turkmenistan,Asia
76,point,-999,1336,16675,137,1971,41.835,59.9579,Turkmenistan,Asia
77,point,-999,1336,16675,72,1972,47.101,17.9105,Hungary,Europe
78,point,-999,1336,16675,71,1972,47.5978,20.2794,Hungary,Europe
79,point,-999,1336,16676,2046770,1972,47.5,19.08,Hungary,Europe
80,point,-999,1336,16676,1017006,1972,47.43,21.46,Hungary,Europe
81,point,-999,1336,16676,110,1972,43.4968,79.92,Kazakhstan,Asia
82,point,-999,2140,22268,4,1972,47.23,39.71,Russian Federation,Asia
83,point,-999,40409,40421,1173,1972,37.87,68.73,Tajikistan,Asia
84,point,-999,2149,22342,136,1972,39.0885,63.5724,Turkmenistan,Asia
85,point,-999,2142,22282,137,1972,41.835,59.9579,Turkmenistan,Asia
86,point,-999,2142,22288,72,1973,47.101,17.9105,Hungary,Europe
87,point,-999,40408,40410,71,1973,47.5978,20.2794,Hungary,Europe
88,point,-999,2145,22306,2046770,1973,47.5,19.08,Hungary,Europe
89,point,-999,2145,22306,1017006,1973,47.43,21.46,Hungary,Europe
90,point,-999,2145,22306,387,1973,8.56,76.96,India,Asia
91,point,-999,2145,22306,2046898,1973,28.6,77.2,India,Asia
92,point,-999,927,13292,2099507,1973,13.0594,80.2496,India,Asia
93,point,-999,973,14439,110,1973,43.4968,79.92,Kazakhstan,Asia
94,point,-999,973,14439,4,1973,47.23,39.71,Russian Federation,Asia
95,point,-999,973,14439,2066888,1973,38.5353,68.771,Tajikistan,Asia
96,polygon,2,41766,19243,1199,1973,38.03,69.58,Tajikistan,Asia
97,polygon,2,41766,19243,136,1973,39.0885,63.5724,Turkmenistan,Asia
98,polygon,2,1728,37323,137,1973,41.835,59.9579,Turkmenistan,Asia
99,polygon,2,1728,37323,72,1974,47.101,17.9105,Hungary,Europe
100,polygon,2,1013707,1013949,71,1974,47.5978,20.2794,Hungary,Europe
101,polygon,2,1013707,1013949,2046770,1974,47.5,19.08,Hungary,Europe
102,polygon,2,1013707,1013949,1017006,1974,47.43,21.46,Hungary,Europe
103,polygon,2,41761,19203,110,1974,43.4968,79.92,Kazakhstan,Asia
104,polygon,2,41761,19203,4,1974,47.23,39.71,Russian Federation,Asia
105,polygon,2,1728,37310,1215,1974,38.3141,69.0458,Tajikistan,Asia
106,polygon,2,1728,37316,1199,1974,38.03,69.58,Tajikistan,Asia
107,polygon,2,41767,19287,537,1974,38.5093,68.2241,Tajikistan,Asia
108,polygon,2,41767,19287,136,1974,39.0885,63.5724,Turkmenistan,Asia
109,polygon,2,1012354,1000076,137,1974,41.835,59.9579,Turkmenistan,Asia
110,polygon,2,2272,40312,72,1975,47.101,17.9105,Hungary,Europe
111,polygon,2,1012352,1000608,71,1975,47.5978,20.2794,Hungary,Europe
112,polygon,2,1491,17635,2046770,1975,47.5,19.08,Hungary,Europe
113,polygon,2,1491,17635,1017006,1975,47.43,21.46,Hungary,Europe
114,polygon,2,41762,19205,110,1975,43.4968,79.92,Kazakhstan,Asia
115,polygon,2,41762,19205,4,1975,47.23,39.71,Russian Federation,Asia
116,polygon,2,1013706,1013802,1165,1975,37.4917,69.4029,Tajikistan,Asia
117,polygon,2,41753,19265,1199,1975,38.03,69.58,Tajikistan,Asia
118,polygon,2,41753,19265,1194,1975,38.44,68.78,Tajikistan,Asia
119,polygon,2,1012352,1000544,136,1975,39.0885,63.5724,Turkmenistan,Asia
120,polygon,2,2272,40307,137,1975,41.835,59.9579,Turkmenistan,Asia
121,polygon,2,2272,40307,3,1976,33.3213,44.4244,Iraq,Asia
122,polygon,2,2272,40307,364,1976,32.73,74.86,Kashmir,Asia
123,polygon,2,2272,40307,366,1976,33.3718,74.316,Kashmir,Asia
124,polygon,2,2272,40307,365,1976,33.7744,74.0934,Kashmir,Asia
125,point,-999,2266,23591,110,1976,43.4968,79.92,Kazakhstan,Asia
126,point,-999,3176,28571,2052939,1976,33.606,73.0436,Pakistan,Asia
127,point,-999,3176,28571,4,1976,47.23,39.71,Russian Federation,Asia
128,polygon,2,2272,40307,535,1976,38.0944,69.3321,Tajikistan,Asia
129,point,-999,3176,28571,1199,1976,38.03,69.58,Tajikistan,Asia
130,polygon,2,41754,19276,1194,1976,38.44,68.78,Tajikistan,Asia
131,point,-999,42200,42211,136,1976,39.0885,63.5724,Turkmenistan,Asia
132,point,-999,42200,42210,137,1976,41.835,59.9579,Turkmenistan,Asia
133,point,-999,42200,42210,110,1977,43.4968,79.92,Kazakhstan,Asia
134,point,-999,42200,42210,1199,1977,38.03,69.58,Tajikistan,Asia
135,point,-999,47072,28483,1187,1977,37.84,68.78,Tajikistan,Asia
136,point,-999,42194,28491,1167,1977,38.5256,68.5471,Tajikistan,Asia
137,point,-999,42194,28491,1194,1977,38.44,68.78,Tajikistan,Asia
138,point,-999,47587,47594,93,1978,42.7609,80.7852,China,Asia
139,point,-999,47587,47594,110,1978,43.4968,79.92,Kazakhstan,Asia
140,point,-999,47587,47594,1199,1978,38.03,69.58,Tajikistan,Asia
141,point,-999,47588,47599,1194,1978,38.44,68.78,Tajikistan,Asia
142,point,-999,47588,47599,2066066,1979,34.05,45.11,Iraq,Asia
143,point,-999,47588,47599,174,1979,34.207,43.9019,Iraq,Asia
144,point,-999,47588,47599,171,1979,32.6134,44.0244,Iraq,Asia
145,point,-999,47589,47590,172,1979,32.03,44.4,Iraq,Asia
146,point,-999,47589,47590,173,1979,36.33,43.11,Iraq,Asia
147,point,-999,47589,47590,343,1979,32.6134,40.0244,Iraq,Asia
148,point,-999,47589,47590,175,1979,33.4297,43.3109,Iraq,Asia
149,point,-999,47589,47590,168,1979,36.8637,43.0001,Iraq,Asia
150,point,-999,47589,47590,3,1979,33.3213,44.4244,Iraq,Asia
151,point,-999,2644,25343,170,1979,33.32,44.39,Iraq,Asia
152,point,-999,2644,25343,340,1979,33.3489,44.4054,Iraq,Asia
153,point,-999,2644,25343,167,1979,33.36,44.27,Iraq,Asia
154,point,-999,2644,25343,169,1979,33.3369,44.5174,Iraq,Asia
155,point,-999,2644,25343,2066030,1979,35.5512,45.4381,Iraq,Asia
156,point,-999,3284,39700,2066056,1979,30.49,47.81,Iraq,Asia
157,point,-999,2643,25342,110,1979,43.4968,79.92,Kazakhstan,Asia
158,point,-999,2643,25342,1194,1979,38.44,68.78,Tajikistan,Asia
159,point,-999,2643,25341,2057837,1979,25.2522,55.28,United Arab Emirates,Africa
160,point,-999,2643,25341,2057840,1979,25.36,55.39,United Arab Emirates,Africa
161,point,-999,2643,25341,350,1980,40.4878,22.3158,Greece,Europe
162,point,-999,2645,25348,174,1980,34.207,43.9019,Iraq,Asia
163,point,-999,2645,25348,172,1980,32.03,44.4,Iraq,Asia
164,point,-999,2645,25348,173,1980,36.33,43.11,Iraq,Asia
165,polygon,2,41754,19276,175,1980,33.4297,43.3109,Iraq,Asia
166,polygon,2,41758,19274,168,1980,36.8637,43.0001,Iraq,Asia
167,polygon,2,41758,19274,3,1980,33.32,44.43,Iraq,Asia
168,polygon,2,2276,23674,170,1980,33.32,44.39,Iraq,Asia
169,point,-999,2549,25090,167,1980,33.36,44.27,Iraq,Asia
170,point,-999,2549,25090,169,1980,33.3369,44.5174,Iraq,Asia
171,point,-999,2549,25090,2066030,1980,35.5512,45.4381,Iraq,Asia
172,point,-999,2549,25090,2066056,1980,30.49,47.81,Iraq,Asia
173,point,-999,2549,25090,110,1980,43.4968,79.92,Kazakhstan,Asia
174,point,-999,2549,25090,138,1980,46.34,48.04,Russian Federation,Asia
175,point,-999,2549,25090,2057840,1980,25.36,55.39,United Arab Emirates,Africa
176,point,-999,2549,25090,108,1981,42.1436,24.7501,Bulgaria,Europe
177,point,-999,2549,25090,350,1981,40.4878,22.3158,Greece,Europe
178,point,-999,2549,25090,110,1981,43.4968,79.92,Kazakhstan,Asia
179,point,-999,2549,25090,138,1981,46.34,48.04,Russian Federation,Asia
180,point,-999,2549,25090,51,1981,-24.1,29.06,South Africa,Africa
181,point,-999,2549,25090,141,1981,-28.73,24.76,South Africa,Africa
182,point,-999,2549,25090,22,1981,-26.2708,28.1123,South Africa,Africa
183,point,-999,2549,25090,144,1981,-25.8101,28.7399,South Africa,Africa
184,point,-999,2549,25090,142,1981,-26.1454,28.1108,South Africa,Africa
185,point,-999,2549,25090,148,1981,-27.6493,25.5894,South Africa,Africa
186,point,-999,2549,25090,1194,1981,38.44,68.78,Tajikistan,Asia
187,point,-999,2549,25090,380,1981,0.1164,32.4333,Uganda,Africa
188,point,-999,2549,25090,110,1982,43.4968,79.92,Kazakhstan,Asia
189,point,-999,2549,25090,40,1982,15.2333,-12.1833,Mauritania,Africa
190,point,-999,2549,25090,96,1982,16.6612,-9.6181,Mauritania,Africa
191,point,-999,2549,25090,66,1982,16.5107,-15.806,Mauritania,Africa
192,polygon,2,2276,23674,371,1982,16.91,-15.65,Mauritania,Africa
193,polygon,2,2276,23674,370,1982,16.1519,-13.497,Mauritania,Africa
194,polygon,2,2276,23674,375,1982,16.6217,-11.3993,Mauritania,Africa
195,polygon,2,2276,23674,2048787,1982,18.15,-15.9667,Mauritania,Africa
196,point,-999,2503,25044,138,1982,46.34,48.04,Russian Federation,Asia
197,polygon,2,2276,23674,141,1982,-28.73,24.76,South Africa,Africa
198,point,-999,1074,14989,142,1982,-26.1454,28.1108,South Africa,Africa
199,point,-999,2006,19499,1215,1982,38.3141,69.0458,Tajikistan,Asia
200,point,-999,2009,19510,1167,1982,38.5256,68.5471,Tajikistan,Asia
201,point,-999,2009,19510,1194,1982,38.44,68.78,Tajikistan,Asia
202,point,-999,2009,19510,537,1982,38.5093,68.2241,Tajikistan,Asia
203,point,-999,2011,19517,110,1983,43.4968,79.92,Kazakhstan,Asia
204,point,-999,2011,19517,40,1983,15.2333,-12.1833,Mauritania,Africa
205,point,-999,2011,19517,96,1983,16.6612,-9.6181,Mauritania,Africa
206,point,-999,2011,19517,66,1983,16.5107,-15.806,Mauritania,Africa
207,point,-999,2016,19534,371,1983,16.91,-15.65,Mauritania,Africa
208,point,-999,2016,19534,370,1983,16.1519,-13.497,Mauritania,Africa
209,point,-999,2016,19534,375,1983,16.6217,-11.3993,Mauritania,Africa
210,point,-999,2016,19534,2048787,1983,18.15,-15.9667,Mauritania,Africa
211,point,-999,2016,19531,138,1983,46.34,48.04,Russian Federation,Asia
212,point,-999,2016,19531,145,1983,-28.18,23.53,South Africa,Africa
213,point,-999,2016,19531,141,1983,-28.73,24.76,South Africa,Africa
214,point,-999,2008,19505,144,1983,-25.8101,28.7399,South Africa,Africa
215,point,-999,2008,19505,142,1983,-26.1454,28.1108,South Africa,Africa
216,point,-999,2008,19505,146,1983,-25.65,28.18,South Africa,Africa
217,polygon,2,2277,23683,1215,1983,38.3141,69.0458,Tajikistan,Asia
218,polygon,2,978,14465,1194,1983,38.44,68.78,Tajikistan,Asia
219,polygon,2,978,14465,110,1984,43.4968,79.92,Kazakhstan,Asia
220,polygon,2,978,14465,40,1984,15.2333,-12.1833,Mauritania,Africa
221,polygon,2,2272,40310,96,1984,16.6612,-9.6181,Mauritania,Africa
222,polygon,2,1575,36801,66,1984,16.5107,-15.806,Mauritania,Africa
223,point,-999,2005,19498,371,1984,16.91,-15.65,Mauritania,Africa
224,point,-999,2005,19498,370,1984,16.1519,-13.497,Mauritania,Africa
225,point,-999,2005,19498,375,1984,16.6217,-11.3993,Mauritania,Africa
226,point,-999,1341,16693,2048787,1984,18.15,-15.9667,Mauritania,Africa
227,point,-999,1341,16693,14,1984,34.2,72.03,Pakistan,Asia
228,polygon,2,41762,19204,138,1984,46.34,48.04,Russian Federation,Asia
229,polygon,2,41762,19204,47,1984,-31.86,25.81,South Africa,Africa
230,point,-999,1458,17519,49,1984,-29.668,22.7449,South Africa,Africa
231,point,-999,1458,17519,145,1984,-28.18,23.53,South Africa,Africa
232,point,-999,1458,17519,141,1984,-28.73,24.76,South Africa,Africa
233,point,-999,1458,17519,45,1984,-28.53,24.51,South Africa,Africa
234,point,-999,1449,17510,79,1984,-33.88,18.6,South Africa,Africa
235,point,-999,1449,17510,130,1984,-33.0065,17.9416,South Africa,Africa
236,point,-999,1449,17510,182,1984,-33.38,18.38,South Africa,Africa
237,point,-999,1449,17510,129,1984,-33.5833,22.2,South Africa,Africa
238,polygon,2,1336,16676,48,1984,-29.1285,24.773,South Africa,Africa
239,polygon,2,1336,16676,46,1984,-29.75,25.31,South Africa,Africa
240,polygon,2,1728,37311,152,1984,-27.2796,28.4948,South Africa,Africa
241,polygon,2,1012313,1002316,142,1984,-26.1454,28.1108,South Africa,Africa
242,point,-999,1441,17502,3043024,1984,-33.91,18.41,South Africa,Africa
243,point,-999,1579,36836,1215,1984,38.3141,69.0458,Tajikistan,Asia
244,point,-999,1579,36836,1194,1984,38.44,68.78,Tajikistan,Asia
245,point,-999,1576,36806,111,1984,1.947,34.6962,Uganda,Africa
246,point,-999,1568,36817,112,1984,1.7555,34.6109,Uganda,Africa
247,point,-999,1568,36817,54,1985,11.05,14.1494,Cameroon,Africa
248,point,-999,1578,36823,53,1985,10.59,14.32,Cameroon,Africa
249,point,-999,1578,36823,2041752,1985,4.95,9.93,Cameroon,Africa
250,point,-999,1564,36760,2096420,1985,4.36,18.58,Central African Republic,Africa
251,point,-999,1564,36759,2094894,1985,12.11,15.04,Chad,Africa
252,point,-999,1564,36759,55,1985,-4.7894,11.8603,Congo,Africa
253,point,-999,1566,36815,2043730,1985,-4.25,15.28,Congo,Africa
254,point,-999,1566,36815,60,1985,-0.71,8.78,Gabon,Africa
255,point,-999,1566,36815,59,1985,-1.86,11.01,Gabon,Africa
256,point,-999,1566,36815,58,1985,0.56,12.86,Gabon,Africa
257,polygon,2,3177,28572,2048787,1985,18.15,-15.9667,Mauritania,Africa
258,point,-999,1013704,1013757,138,1985,46.34,48.04,Russian Federation,Asia
259,point,-999,1013704,1013845,2029265,1985,-33.4498,20.8047,South Africa,Africa
260,point,-999,1013704,1013847,154,1985,-24.308,29.4822,South Africa,Africa
261,point,-999,1013702,1013775,47,1985,-31.86,25.81,South Africa,Africa
262,point,-999,1013702,1013777,49,1985,-29.668,22.7449,South Africa,Africa
263,point,-999,1013702,1013777,158,1985,-28.3281,23.0711,South Africa,Africa
264,point,-999,1013702,1013777,141,1985,-28.73,24.76,South Africa,Africa
265,point,-999,1013702,1013905,45,1985,-28.53,24.51,South Africa,Africa
266,point,-999,1013701,1013874,129,1985,-33.5833,22.2,South Africa,Africa
267,point,-999,1013701,1013885,157,1985,-29.61,30.38,South Africa,Africa
268,point,-999,1013701,1013885,160,1985,-27.7677,30.793,South Africa,Africa
269,point,-999,1013701,1013885,48,1985,-29.1285,24.773,South Africa,Africa
270,point,-999,1013701,1013891,46,1985,-29.75,25.31,South Africa,Africa
271,point,-999,1013701,1013892,155,1985,-25.1,30.45,South Africa,Africa
272,point,-999,1013701,1013892,142,1985,-26.1454,28.1108,South Africa,Africa
273,point,-999,1013701,1013893,535,1985,38.0944,69.3321,Tajikistan,Asia
274,point,-999,1013701,1013893,1215,1985,38.3141,69.0458,Tajikistan,Asia
275,point,-999,1013701,1013893,1194,1985,38.44,68.78,Tajikistan,Asia
276,point,-999,1013701,1013893,54,1986,11.05,14.1494,Cameroon,Africa
277,point,-999,1013701,1013893,53,1986,10.59,14.32,Cameroon,Africa
278,point,-999,1013701,1013893,2041752,1986,4.95,9.93,Cameroon,Africa
279,point,-999,1013701,1013893,2096420,1986,4.36,18.58,Central African Republic,Africa
280,point,-999,1013701,1013894,2094894,1986,12.11,15.04,Chad,Africa
281,point,-999,1013701,1013894,55,1986,-4.7894,11.8603,Congo,Africa
282,point,-999,1013701,1013894,2043730,1986,-4.25,15.28,Congo,Africa
283,point,-999,1013701,1013896,60,1986,-0.71,8.78,Gabon,Africa
284,point,-999,1013707,1013759,59,1986,-1.86,11.01,Gabon,Africa
285,polygon,2,3177,28572,58,1986,0.56,12.86,Gabon,Africa
286,point,-999,1013707,1013759,2048787,1986,18.15,-15.9667,Mauritania,Africa
287,point,-999,1013707,1013931,20,1986,-19.5666,18.1166,Namibia,Africa
288,point,-999,1013707,1013932,987,1986,-22.5604,17.0816,Namibia,Africa
289,point,-999,1013707,1013946,138,1986,46.34,48.04,Russian Federation,Asia
290,point,-999,1013707,1013946,190,1986,15.35,-15.48,Senegal,Africa
291,point,-999,1013707,1013946,36,1986,15.26,-14.46,Senegal,Africa
292,polygon,2,3177,28572,187,1986,16.5,-15.811,Senegal,Africa
293,polygon,2,25378,47631,189,1986,16.5123,-15.5068,Senegal,Africa
294,polygon,2,25378,47631,188,1986,14.62,-17.02,Senegal,Africa
295,polygon,2,25378,47631,192,1986,13.7692,-13.6665,Senegal,Africa
296,point,-999,1013703,1013708,191,1986,12.5532,-12.1838,Senegal,Africa
297,point,-999,1013703,1013725,194,1986,12.58,-16.27,Senegal,Africa
298,point,-999,1013703,1013958,2076862,1986,14.7345,-17.328,Senegal,Africa
299,point,-999,1013706,1013798,2029265,1986,-33.4498,20.8047,South Africa,Africa
300,point,-999,1013706,1013798,47,1986,-31.86,25.81,South Africa,Africa
301,point,-999,1013706,1013798,49,1986,-29.668,22.7449,South Africa,Africa
302,point,-999,1013706,1013798,141,1986,-28.73,24.76,South Africa,Africa
303,point,-999,1013706,1013798,45,1986,-28.53,24.51,South Africa,Africa
304,point,-999,1013706,1013799,48,1986,-29.1285,24.773,South Africa,Africa
305,point,-999,1013706,1013799,46,1986,-29.75,25.31,South Africa,Africa
306,point,-999,1013706,1013799,151,1986,-29.5847,26.6713,South Africa,Africa
307,point,-999,1013706,1013800,142,1986,-26.1454,28.1108,South Africa,Africa
308,point,-999,1013706,1013801,161,1986,-25.65,26.7,South Africa,Africa
309,polygon,2,25378,47631,535,1986,38.0944,69.3321,Tajikistan,Asia
310,point,-999,1013706,1013817,1215,1986,38.3141,69.0458,Tajikistan,Asia
311,point,-999,1013699,1013867,1199,1986,38.03,69.58,Tajikistan,Asia
312,point,-999,1013705,1013796,1194,1986,38.44,68.78,Tajikistan,Asia
313,point,-999,1013705,1013796,54,1987,11.05,14.1494,Cameroon,Africa
314,point,-999,1013705,1013796,53,1987,10.59,14.32,Cameroon,Africa
315,point,-999,1013705,1013796,2041752,1987,4.95,9.93,Cameroon,Africa
316,point,-999,1013705,1013823,2096420,1987,4.36,18.58,Central African Republic,Africa
317,point,-999,1013705,1013823,2094894,1987,12.11,15.04,Chad,Africa
318,point,-999,1013705,1013828,55,1987,-4.7894,11.8603,Congo,Africa
319,point,-999,1013705,1013828,2043730,1987,-4.25,15.28,Congo,Africa
320,point,-999,1013705,1013828,60,1987,-0.71,8.78,Gabon,Africa
321,point,-999,1013705,1013828,59,1987,-1.86,11.01,Gabon,Africa
322,point,-999,1013705,1013828,58,1987,0.56,12.86,Gabon,Africa
323,point,-999,1013705,1013828,2052939,1987,33.606,73.0436,Pakistan,Asia
324,point,-999,1013705,1013828,138,1987,46.34,48.04,Russian Federation,Asia
325,point,-999,1013705,1013927,190,1987,15.35,-15.48,Senegal,Africa
326,point,-999,1013700,1013909,36,1987,15.26,-14.46,Senegal,Africa
327,point,-999,1013700,1013914,187,1987,16.5,-15.811,Senegal,Africa
328,point,-999,1013700,1013915,189,1987,16.5123,-15.5068,Senegal,Africa
329,point,-999,1013700,1013921,188,1987,14.62,-17.02,Senegal,Africa
330,point,-999,1013700,1013924,192,1987,13.7692,-13.6665,Senegal,Africa
331,point,-999,2558,25099,191,1987,12.5532,-12.1838,Senegal,Africa
332,point,-999,2558,25099,194,1987,12.58,-16.27,Senegal,Africa
333,point,-999,2558,25099,2029265,1987,-33.4498,20.8047,South Africa,Africa
334,point,-999,2558,25099,141,1987,-28.73,24.76,South Africa,Africa
335,point,-999,2558,25099,142,1987,-26.1454,28.1108,South Africa,Africa
336,point,-999,2558,25099,535,1987,38.0944,69.3321,Tajikistan,Asia
337,point,-999,2558,25099,1215,1987,38.3141,69.0458,Tajikistan,Asia
338,point,-999,2558,25099,1194,1987,38.44,68.78,Tajikistan,Asia
339,point,-999,2558,25099,66,1988,16.5124,-15.8048,Mauritania,Africa
340,polygon,2,25378,47631,190,1988,15.35,-15.48,Senegal,Africa
341,polygon,2,25378,47631,36,1988,15.26,-14.46,Senegal,Africa
342,polygon,2,25378,47631,187,1988,16.5,-15.811,Senegal,Africa
343,polygon,2,25378,47631,189,1988,16.5123,-15.5068,Senegal,Africa
344,polygon,2,25378,47631,188,1988,14.62,-17.02,Senegal,Africa
345,polygon,2,25378,47631,191,1988,12.5532,-12.1838,Senegal,Africa
346,point,-999,2572,25113,194,1988,12.58,-16.27,Senegal,Africa
347,point,-999,2572,25113,22,1988,-26.2708,28.1123,South Africa,Africa
348,point,-999,2572,25113,535,1988,38.0944,69.3321,Tajikistan,Asia
349,point,-999,2572,25113,1215,1988,38.3141,69.0458,Tajikistan,Asia
350,point,-999,2572,25113,1187,1988,37.84,68.78,Tajikistan,Asia
351,point,-999,2572,25113,1094,1988,0.0167,30.5499,Uganda,Africa
352,point,-999,2572,25113,36,1989,15.26,-14.46,Senegal,Africa
353,polygon,2,2276,40373,22,1989,-26.2708,28.1123,South Africa,Africa
354,polygon,2,1728,37321,185,1989,18.5693,31.8585,Sudan,Africa
355,point,-999,2572,25113,186,1989,18.483,31.8216,Sudan,Africa
356,polygon,2,819,12487,2066888,1990,38.5353,68.771,Tajikistan,Asia
357,point,-999,2493,25034,535,1990,38.0944,69.3321,Tajikistan,Asia
358,point,-999,2493,25034,453,1990,38.37,68.73,Tajikistan,Asia
359,point,-999,2493,25034,2076896,1991,42.63,21.09,Serbia,Asia
360,point,-999,2493,25034,535,1991,38.0944,69.3321,Tajikistan,Asia
361,point,-999,2493,25034,536,1991,37.2664,68.1337,Tajikistan,Asia
362,point,-999,2493,25034,1155,1991,38.3075,69.6721,Tajikistan,Asia
